customer_id,month,avg_monthly_inflow,avg_monthly_outflow,net_cash_flow,cash_flow_consistency_score,balance_volatility,spending_shock_flag,overdraft_flag
C00411,9,11339,10579,760,48,0.47,0,0
C00411,10,10412,12102,-1690,51,0.62,0,1
C00411,11,9297,27145,-17848,42,0.61,1,1
C00411,12,6235,9801,-3566,52,0.66,0,1
C00412,1,188501,118932,69569,86,0.24,0,0
C00412,2,189894,138384,51510,84,0.44,0,0
C00412,3,148486,142789,5697,84,0.38,0,0
C00412,4,182443,125561,56882,89,0.24,0,0
C00412,5,169790,289513,-119723,67,0.21,1,1
C00412,6,165393,112883,52510,88,0.37,0,0
C00412,7,179198,149426,29772,87,0.49,0,0
C00412,8,151210,124481,26729,84,0.46,0,0
C00412,9,144357,344441,-200084,63,0.42,1,1
C00412,10,159886,151456,8430,87,0.4,0,0
C00412,11,163079,155879,7200,86,0.43,0,0
C00412,12,166752,123159,43593,84,0.28,0,0
C00413,1,130787,121045,9742,89,0.35,0,0
C00413,2,129801,104643,25158,93,0.36,0,0
C00413,3,141413,88526,52887,89,0.21,0,0
C00413,4,131305,113746,17559,90,0.38,0,0
C00413,5,139614,100670,38944,86,0.5,0,0
C00413,6,141665,94605,47060,86,0.33,0,0
C00413,7,142674,122522,20152,93,0.21,0,0
C00413,8,135403,98024,37379,90,0.4,0,0
C00413,9,141695,122242,19453,92,0.49,0,0
C00413,10,132675,101624,31051,86,0.3,0,0
C00413,11,131835,121336,10499,85,0.21,0,0
C00413,12,142329,93882,48447,92,0.35,0,0
C00414,1,114077,92460,21617,100,0.33,0,0
C00414,2,122977,87014,35963,98,0.31,0,0
C00414,3,111717,92237,19480,90,0.44,0,0
C00414,4,121336,100260,21076,95,0.45,0,0
C00414,5,113456,71914,41542,90,0.44,0,0
C00414,6,114682,73373,41309,96,0.41,0,0
C00414,7,120716,91783,28933,91,0.32,0,0
C00414,8,121503,95271,26232,96,0.38,0,0
C00414,9,116110,153188,-37078,83,0.33,1,1
C00414,10,113906,89237,24669,93,0.45,0,0
C00414,11,111863,81949,29914,96,0.5,0,0
C00414,12,116381,101396,14985,92,0.44,0,0
C00415,1,81841,44456,37385,74,0.36,0,0
C00415,2,79671,43642,36029,72,0.41,0,0
C00415,3,57742,42012,15730,78,0.45,0,0
C00415,4,70421,55374,15047,78,0.37,0,0
C00415,5,63184,56491,6693,71,0.21,0,0
C00415,6,72697,99663,-26966,68,0.24,1,1
C00415,7,88458,45895,42563,70,0.27,0,0
C00415,8,90053,45237,44816,73,0.48,0,0
C00415,9,67207,51699,15508,75,0.25,0,0
C00415,10,58413,57395,1018,77,0.48,0,0
C00415,11,59903,55719,4184,78,0.32,0,0
C00415,12,72872,39065,33807,71,0.21,0,0
C00416,1,46341,28102,18239,97,0.38,0,0
C00416,2,46178,33710,12468,100,0.39,0,0
C00416,3,46294,33792,12502,96,0.41,0,0
C00416,4,42653,36971,5682,100,0.47,0,0
C00416,5,45183,34536,10647,100,0.44,0,0
C00416,6,44710,38550,6160,96,0.42,0,0
C00416,7,46243,38930,7313,95,0.44,0,0
C00416,8,44075,31512,12563,100,0.24,0,0
C00416,9,46095,27916,18179,100,0.45,0,0
C00416,10,45648,35374,10274,100,0.3,0,0
C00416,11,42161,39260,2901,100,0.28,0,0
C00416,12,45257,31184,14073,100,0.45,0,0
C00417,1,43519,17551,25968,76,0.39,0,0
C00417,2,45534,20228,25306,72,0.34,0,0
C00417,3,43644,16093,27551,80,0.49,0,0
C00417,4,43564,17223,26341,76,0.24,0,0
C00417,5,42844,21013,21831,76,0.29,0,0
C00417,6,44123,20140,23983,73,0.27,0,0
C00417,7,44320,14949,29371,78,0.33,0,0
C00417,8,43762,16334,27428,77,0.48,0,0
C00417,9,43762,20869,22893,81,0.44,0,0
C00417,10,46107,18883,27224,82,0.5,0,0
C00417,11,46057,18472,27585,76,0.46,0,0
C00417,12,42846,20190,22656,80,0.46,0,0
C00418,1,93091,208817,-115726,66,0.46,1,1
C00418,2,95247,76564,18683,73,0.24,0,0
C00418,3,100610,86123,14487,82,0.45,0,0
C00418,4,95600,77776,17824,77,0.26,0,0
C00418,5,93697,72969,20728,80,0.38,0,0
C00418,6,95867,75457,20410,82,0.35,0,0
C00418,7,99443,70971,28472,75,0.3,0,0
C00418,8,98564,59933,38631,75,0.27,0,0
C00418,9,93057,79686,13371,74,0.28,0,0
C00418,10,96652,84799,11853,76,0.28,0,0
C00418,11,99438,83840,15598,78,0.27,0,0
C00418,12,99256,86651,12605,75,0.26,0,0
C00419,1,51953,32540,19413,86,0.47,0,0
C00419,2,49569,31212,18357,80,0.42,0,0
C00419,3,48810,29838,18972,78,0.42,0,0
C00419,4,50404,35293,15111,86,0.34,0,0
C00419,5,50827,37710,13117,88,0.27,0,0
C00419,6,48396,28972,19424,86,0.32,0,0
C00419,7,51936,38168,13768,80,0.28,0,0
C00419,8,48521,39349,9172,80,0.35,0,0
C00419,9,47977,31132,16845,86,0.42,0,0
C00419,10,47324,38893,8431,79,0.32,0,0
C00419,11,51780,28562,23218,81,0.33,0,0
C00419,12,51023,34228,16795,87,0.37,0,0
C00420,1,117443,63167,54276,89,0.26,0,0
C00420,2,107969,64266,43703,90,0.27,0,0
C00420,3,114888,75927,38961,84,0.26,0,0
C00420,4,116312,139413,-23101,67,0.22,1,1
C00420,5,114630,84522,30108,82,0.28,0,0
C00420,6,109409,79627,29782,92,0.32,0,0
C00420,7,112069,66343,45726,89,0.22,0,0
C00420,8,114472,86706,27766,90,0.36,0,0
C00420,9,113845,60920,52925,87,0.26,0,0
C00420,10,108803,80349,28454,92,0.38,0,0
C00420,11,112910,71410,41500,83,0.2,0,0
C00420,12,112829,81552,31277,85,0.46,0,0
C00421,1,48336,34646,13690,96,0.37,0,0
C00421,2,48038,40730,7308,95,0.21,0,0
C00421,3,48527,39064,9463,87,0.41,0,0
C00421,4,47929,30543,17386,94,0.36,0,0
C00421,5,48576,34550,14026,96,0.25,0,0
C00421,6,49090,37113,11977,90,0.34,0,0
C00421,7,49486,67119,-17633,73,0.35,1,1
C00421,8,49901,38001,11900,91,0.41,0,0
C00421,9,46519,35399,11120,92,0.38,0,0
C00421,10,47284,34639,12645,89,0.23,0,0
C00421,11,47622,37057,10565,88,0.39,0,0
C00421,12,48793,34411,14382,90,0.46,0,0
C00422,1,85537,51907,33630,80,0.48,0,0
C00422,2,82831,48697,34134,71,0.23,0,0
C00422,3,77889,57085,20804,80,0.34,0,0
C00422,4,84142,57784,26358,74,0.31,0,0
C00422,5,84474,45770,38704,71,0.41,0,0
C00422,6,80908,51407,29501,73,0.37,0,0
C00422,7,78140,48535,29605,73,0.28,0,0
C00422,8,84738,125759,-41021,59,0.22,1,1
C00422,9,83970,48744,35226,71,0.36,0,0
C00422,10,77776,60310,17466,71,0.49,0,0
C00422,11,85252,77556,7696,52,0.42,1,0
C00422,12,81839,44928,36911,70,0.32,0,0
C00423,1,132519,121926,10593,61,0.31,0,0
C00423,2,115338,127296,-11958,62,0.5,0,1
C00423,3,195862,91404,104458,65,0.23,0,0
C00423,4,160028,96526,63502,56,0.22,0,0
C00423,5,123340,125383,-2043,60,0.5,0,1
C00423,6,194630,100242,94388,56,0.45,0,0
C00423,7,164639,109093,55546,58,0.24,0,0
C00423,8,131775,93704,38071,57,0.29,0,0
C00423,9,112193,112786,-593,60,0.47,0,1
C00423,10,141685,232405,-90720,48,0.46,1,1
C00423,11,121150,124656,-3506,65,0.33,0,1
C00423,12,152688,96938,55750,58,0.39,0,0
C00424,1,138140,66033,72107,99,0.42,0,0
C00424,2,135299,56009,79290,100,0.33,0,0
C00424,3,140101,77913,62188,100,0.34,0,0
C00424,4,144975,75198,69777,100,0.38,0,0
C00424,5,137746,53418,84328,98,0.49,0,0
C00424,6,134710,78589,56121,96,0.3,0,0
C00424,7,141009,75755,65254,100,0.35,0,0
C00424,8,139775,68370,71405,95,0.32,0,0
C00424,9,143474,55606,87868,100,0.4,0,0
C00424,10,141661,75873,65788,100,0.45,0,0
C00424,11,140061,69283,70778,100,0.41,0,0
C00424,12,142210,78621,63589,100,0.45,0,0
C00425,1,58409,48249,10160,87,0.29,0,0
C00425,2,61785,38258,23527,78,0.46,0,0
C00425,3,61178,41006,20172,77,0.25,0,0
C00425,4,61712,39282,22430,81,0.28,0,0
C00425,5,61088,49331,11757,78,0.48,0,0
C00425,6,60421,40349,20072,79,0.45,0,0
C00425,7,62785,49051,13734,82,0.27,0,0
C00425,8,60029,46757,13272,84,0.33,0,0
C00425,9,62691,46409,16282,84,0.23,0,0
C00425,10,59149,49005,10144,84,0.35,0,0
C00425,11,59606,45969,13637,79,0.22,0,0
C00425,12,57720,42021,15699,78,0.29,0,0
C00426,1,138266,127623,10643,85,0.31,0,0
C00426,2,141487,116637,24850,87,0.31,0,0
C00426,3,246748,112613,134135,85,0.46,0,0
C00426,4,243393,151391,92002,92,0.31,0,0
C00426,5,135868,136833,-965,93,0.28,0,1
C00426,6,176177,107180,68997,83,0.5,0,0
C00426,7,230592,121666,108926,90,0.29,0,0
C00426,8,197312,147898,49414,86,0.5,0,0
C00426,9,209904,143415,66489,90,0.48,0,0
C00426,10,179421,305581,-126160,77,0.26,1,1
C00426,11,174891,114164,60727,88,0.42,0,0
C00426,12,194588,154314,40274,93,0.3,0,0
C00427,1,34315,24899,9416,92,0.3,0,0
C00427,2,32647,29601,3046,94,0.33,0,0
C00427,3,32560,29531,3029,88,0.34,0,0
C00427,4,32707,27452,5255,94,0.24,0,0
C00427,5,33250,25969,7281,95,0.3,0,0
C00427,6,33934,21151,12783,89,0.4,0,0
C00427,7,32020,39451,-7431,66,0.49,1,1
C00427,8,34947,27391,7556,86,0.49,0,0
C00427,9,31857,23039,8818,92,0.35,0,0
C00427,10,31840,22776,9064,91,0.27,0,0
C00427,11,32789,27027,5762,92,0.29,0,0
C00427,12,32835,26945,5890,87,0.21,0,0
C00428,1,137244,58721,78523,85,0.21,0,0
C00428,2,140934,58695,82239,84,0.49,0,0
C00428,3,140461,79960,60501,89,0.34,0,0
C00428,4,133945,68406,65539,84,0.41,0,0
C00428,5,141211,75924,65287,85,0.45,0,0
C00428,6,131997,66855,65142,82,0.42,0,0
C00428,7,135247,59645,75602,85,0.32,0,0
C00428,8,138647,72016,66631,89,0.34,0,0
C00428,9,132786,55225,77561,87,0.4,0,0
C00428,10,133083,56564,76519,80,0.32,0,0
C00428,11,135004,62591,72413,88,0.3,0,0
C00428,12,138082,79251,58831,86,0.26,0,0
C00429,1,109416,60857,48559,85,0.34,0,0
C00429,2,106732,50817,55915,95,0.22,0,0
C00429,3,103755,56078,47677,87,0.2,0,0
C00429,4,110791,50793,59998,89,0.38,0,0
C00429,5,111767,53691,58076,89,0.34,0,0
C00429,6,103645,46357,57288,93,0.29,0,0
C00429,7,104115,79401,24714,75,0.44,1,0
C00429,8,109091,53769,55322,86,0.33,0,0
C00429,9,108587,65995,42592,94,0.42,0,0
C00429,10,104672,47165,57507,94,0.48,0,0
C00429,11,102028,53999,48029,89,0.31,0,0
C00429,12,112673,53466,59207,92,0.24,0,0
C00430,1,164171,131884,32287,57,0.34,0,0
C00430,2,163662,106183,57479,55,0.32,0,0
C00430,3,200978,106282,94696,54,0.36,0,0
C00430,4,158209,120647,37562,62,0.36,0,0
C00430,5,219243,116621,102622,59,0.46,0,0
C00430,6,195700,90855,104845,64,0.32,0,0
C00430,7,162610,129439,33171,62,0.5,0,0
C00430,8,196408,111561,84847,55,0.29,0,0
C00430,9,217732,191236,26496,42,0.29,1,0
C00430,10,224568,127559,97009,58,0.29,0,0
C00430,11,186476,93359,93117,56,0.45,0,0
C00430,12,216806,110589,106217,60,0.36,0,0
C00431,1,178287,114656,63631,85,0.38,0,0
C00431,2,176358,137795,38563,85,0.39,0,0
C00431,3,283951,140959,142992,78,0.48,0,0
C00431,4,172254,246451,-74197,53,0.33,1,1
C00431,5,219329,137886,81443,82,0.48,0,0
C00431,6,181406,151195,30211,80,0.46,0,0
C00431,7,222321,114551,107770,77,0.35,0,0
C00431,8,293008,131658,161350,80,0.23,0,0
C00431,9,205360,155554,49806,83,0.38,0,0
C00431,10,305017,161405,143612,84,0.48,0,0
C00431,11,298229,151517,146712,79,0.39,0,0
C00431,12,286291,149739,136552,82,0.35,0,0
C00432,1,28459,13008,15451,92,0.45,0,0
C00432,2,28994,16109,12885,92,0.22,0,0
C00432,3,29650,12757,16893,91,0.26,0,0
C00432,4,28357,15340,13017,90,0.35,0,0
C00432,5,30221,30912,-691,83,0.22,1,1
C00432,6,29018,18029,10989,94,0.44,0,0
C00432,7,27921,17686,10235,100,0.45,0,0
C00432,8,28331,16694,11637,95,0.21,0,0
C00432,9,29447,12669,16778,93,0.48,0,0
C00432,10,30001,17735,12266,97,0.42,0,0
C00432,11,29071,12396,16675,90,0.29,0,0
C00432,12,30210,15256,14954,93,0.31,0,0
C00433,1,31396,15359,16037,77,0.17,0,0
C00433,2,32005,13867,18138,74,0.15,0,0
C00433,3,31918,17415,14503,77,0.08,0,0
C00433,4,31785,15549,16236,75,0.09,0,0
C00433,5,32920,16640,16280,79,0.2,0,0
C00433,6,30898,16501,14397,83,0.1,0,0
C00433,7,31919,15365,16554,84,0.2,0,0
C00433,8,32305,24487,7818,53,0.07,1,0
C00433,9,30533,12233,18300,74,0.17,0,0
C00433,10,30923,16718,14205,82,0.14,0,0
C00433,11,31158,26244,4914,57,0.21,1,0
C00433,12,32804,13623,19181,79,0.1,0,0
C00434,1,125670,112282,13388,84,0.31,0,0
C00434,2,127048,97443,29605,93,0.27,0,0
C00434,3,131339,84197,47142,84,0.21,0,0
C00434,4,126990,81810,45180,84,0.22,0,0
C00434,5,130904,90253,40651,93,0.27,0,0
C00434,6,124994,89724,35270,88,0.36,0,0
C00434,7,128273,84606,43667,86,0.2,0,0
C00434,8,134291,110782,23509,87,0.4,0,0
C00434,9,132504,105988,26516,86,0.5,0,0
C00434,10,132196,84781,47415,88,0.36,0,0
C00434,11,133431,102862,30569,83,0.29,0,0
C00434,12,131162,87046,44116,91,0.22,0,0
C00435,1,19058,20827,-1769,68,0.86,0,1
C00435,2,23755,19608,4147,58,0.89,0,0
C00435,3,20499,17981,2518,66,0.75,0,0
C00435,4,13116,22943,-9827,64,0.78,0,1
C00435,5,22590,18614,3976,68,0.44,0,0
C00435,6,24752,20689,4063,67,0.57,0,0
C00435,7,19471,22967,-3496,58,0.65,0,1
C00435,8,26473,18461,8012,68,0.62,0,0
C00435,9,15155,22495,-7340,68,0.71,0,1
C00435,10,13820,19626,-5806,65,0.78,0,1
C00435,11,27669,22866,4803,58,0.71,0,0
C00435,12,14553,22004,-7451,62,0.71,0,1
C00436,1,219994,192629,27365,88,0.45,0,0
C00436,2,195354,145607,49747,86,0.67,0,0
C00436,3,294932,165023,129909,84,0.81,0,0
C00436,4,277166,160783,116383,87,0.57,0,0
C00436,5,242103,195295,46808,88,0.85,0,0
C00436,6,273664,181768,91896,82,0.43,0,0
C00436,7,286020,211240,74780,86,0.62,0,0
C00436,8,188764,167749,21015,89,0.73,0,0
C00436,9,193326,186941,6385,89,0.42,0,0
C00436,10,170451,181584,-11133,85,0.84,0,1
C00436,11,188434,345884,-157450,77,0.79,1,1
C00436,12,203525,168902,34623,87,0.58,0,0
C00437,1,71973,42824,29149,98,0.49,0,0
C00437,2,73377,40768,32609,93,0.26,0,0
C00437,3,72017,45941,26076,100,0.31,0,0
C00437,4,68818,42873,25945,98,0.43,0,0
C00437,5,67461,48943,18518,98,0.39,0,0
C00437,6,73555,45938,27617,93,0.34,0,0
C00437,7,66720,47905,18815,100,0.32,0,0
C00437,8,68955,37733,31222,100,0.46,0,0
C00437,9,68296,47487,20809,100,0.32,0,0
C00437,10,70533,39112,31421,100,0.33,0,0
C00437,11,67151,40802,26349,97,0.34,0,0
C00437,12,68228,93910,-25682,80,0.46,1,1
C00438,1,59576,47785,11791,96,0.23,0,0
C00438,2,55523,41232,14291,98,0.31,0,0
C00438,3,60855,43437,17418,97,0.23,0,0
C00438,4,58479,87286,-28807,71,0.23,1,1
C00438,5,55768,44641,11127,96,0.27,0,0
C00438,6,55963,44178,11785,94,0.22,0,0
C00438,7,56428,38044,18384,97,0.35,0,0
C00438,8,56656,41954,14702,97,0.32,0,0
C00438,9,60550,38447,22103,99,0.47,0,0
C00438,10,55637,46980,8657,93,0.47,0,0
C00438,11,58979,43248,15731,98,0.22,0,0
C00438,12,58218,38402,19816,96,0.22,0,0
C00439,1,55157,69843,-14686,63,0.47,1,1
C00439,2,57013,38134,18879,75,0.25,0,0
C00439,3,53345,37426,15919,74,0.22,0,0
C00439,4,57317,25850,31467,77,0.24,0,0
C00439,5,57872,38065,19807,76,0.46,0,0
C00439,6,52977,37651,15326,76,0.42,0,0
C00439,7,58147,38194,19953,77,0.3,0,0
C00439,8,52966,33638,19328,75,0.44,0,0
C00439,9,57773,35388,22385,78,0.22,0,0
C00439,10,57092,32808,24284,75,0.22,0,0
C00439,11,55240,37855,17385,81,0.47,0,0
C00439,12,55681,36886,18795,75,0.5,0,0
C00440,1,115042,58340,56702,82,0.5,0,0
C00440,2,120754,58799,61955,83,0.32,0,0
C00440,3,123369,50050,73319,81,0.2,0,0
C00440,4,115289,42066,73223,78,0.29,0,0
C00440,5,113482,48491,64991,74,0.32,0,0
C00440,6,116637,58336,58301,74,0.24,0,0
C00440,7,121931,46192,75739,77,0.33,0,0
C00440,8,121864,55035,66829,83,0.4,0,0
C00440,9,115104,44516,70588,74,0.32,0,0
C00440,10,118720,55767,62953,84,0.36,0,0
C00440,11,116283,45341,70942,77,0.47,0,0
C00440,12,116108,46736,69372,76,0.47,0,0
C00441,1,27171,26794,377,74,0.67,0,0
C00441,2,33343,18071,15272,78,0.89,0,0
C00441,3,15174,25237,-10063,76,0.47,0,1
C00441,4,34907,21973,12934,75,0.72,0,0
C00441,5,29314,20533,8781,79,0.59,0,0
C00441,6,24893,19025,5868,76,0.8,0,0
C00441,7,33725,47214,-13489,57,0.78,1,1
C00441,8,33347,23696,9651,77,0.77,0,0
C00441,9,23843,39440,-15597,64,0.53,1,1
C00441,10,20743,22715,-1972,77,0.78,0,1
C00441,11,31070,22091,8979,81,0.51,0,0
C00441,12,32055,25797,6258,74,0.8,0,0
C00442,1,42898,17307,25591,62,0.23,0,0
C00442,2,46231,19535,26696,63,0.26,0,0
C00442,3,37003,19110,17893,61,0.42,0,0
C00442,4,56924,19066,37858,64,0.21,0,0
C00442,5,32829,20156,12673,71,0.43,0,0
C00442,6,56733,18481,38252,61,0.42,0,0
C00442,7,33596,20260,13336,67,0.41,0,0
C00442,8,50149,15891,34258,62,0.41,0,0
C00442,9,46353,18324,28029,68,0.2,0,0
C00442,10,49186,19593,29593,67,0.24,0,0
C00442,11,39120,20664,18456,69,0.45,0,0
C00442,12,32437,17384,15053,71,0.29,0,0
C00443,1,164986,178116,-13130,64,0.23,1,1
C00443,2,200369,93554,106815,74,0.25,0,0
C00443,3,124266,85559,38707,72,0.4,0,0
C00443,4,162847,110043,52804,67,0.43,0,0
C00443,5,179343,265588,-86245,41,0.23,1,1
C00443,6,161132,88731,72401,74,0.45,0,0
C00443,7,147616,84160,63456,71,0.46,0,0
C00443,8,207379,109750,97629,67,0.39,0,0
C00443,9,168435,88892,79543,74,0.31,0,0
C00443,10,127581,117406,10175,76,0.33,0,0
C00443,11,134504,92890,41614,76,0.41,0,0
C00443,12,174421,92335,82086,77,0.23,0,0
C00444,1,79658,35545,44113,66,0.48,0,0
C00444,2,83711,33628,50083,67,0.36,0,0
C00444,3,84082,26984,57098,60,0.25,0,0
C00444,4,53027,30790,22237,64,0.41,0,0
C00444,5,87089,34001,53088,61,0.21,0,0
C00444,6,59610,31851,27759,63,0.37,0,0
C00444,7,66028,32799,33229,67,0.31,0,0
C00444,8,93274,31859,61415,59,0.21,0,0
C00444,9,87660,34574,53086,62,0.46,0,0
C00444,10,63706,29755,33951,61,0.33,0,0
C00444,11,57442,32208,25234,59,0.34,0,0
C00444,12,81626,24708,56918,60,0.32,0,0
C00445,1,249307,104031,145276,57,0.21,0,0
C00445,2,218256,283973,-65717,36,0.21,1,1
C00445,3,262485,100353,162132,60,0.32,0,0
C00445,4,165606,101630,63976,57,0.42,0,0
C00445,5,206058,114542,91516,59,0.4,0,0
C00445,6,242229,117082,125147,66,0.31,0,0
C00445,7,283251,125777,157474,56,0.25,0,0
C00445,8,260759,94054,166705,60,0.32,0,0
C00445,9,212695,124557,88138,66,0.38,0,0
C00445,10,201298,105716,95582,57,0.46,0,0
C00445,11,224792,113771,111021,64,0.46,0,0
C00445,12,231672,122031,109641,64,0.32,0,0
C00446,1,18763,20092,-1329,80,0.43,0,1
C00446,2,21532,20087,1445,74,0.42,0,0
C00446,3,32291,22015,10276,71,0.43,0,0
C00446,4,21048,21623,-575,79,0.41,0,1
C00446,5,24478,17641,6837,79,0.7,0,0
C00446,6,23324,17680,5644,74,0.85,0,0
C00446,7,31673,38890,-7217,56,0.77,1,1
C00446,8,14790,20802,-6012,72,0.73,0,1
C00446,9,19826,15522,4304,80,0.51,0,0
C00446,10,25231,19135,6096,81,0.83,0,0
C00446,11,14091,20630,-6539,78,0.81,0,1
C00446,12,22180,17352,4828,76,0.59,0,0
C00447,1,69013,43413,25600,91,0.35,0,0
C00447,2,66866,41975,24891,85,0.27,0,0
C00447,3,70458,42475,27983,90,0.21,0,0
C00447,4,68509,49135,19374,85,0.31,0,0
C00447,5,72511,46086,26425,89,0.46,0,0
C00447,6,69619,38491,31128,85,0.39,0,0
C00447,7,72017,45650,26367,92,0.35,0,0
C00447,8,70533,85873,-15340,62,0.29,1,1
C00447,9,68409,44307,24102,88,0.34,0,0
C00447,10,71690,46443,25247,85,0.27,0,0
C00447,11,68958,43154,25804,87,0.46,0,0
C00447,12,67646,37939,29707,89,0.44,0,0
C00448,1,67513,24443,43070,72,0.5,0,0
C00448,2,47048,25794,21254,73,0.48,0,0
C00448,3,48023,28382,19641,73,0.48,0,0
C00448,4,54929,26020,28909,68,0.27,0,0
C00448,5,50772,28802,21970,69,0.45,0,0
C00448,6,77711,27841,49870,71,0.27,0,0
C00448,7,70199,22413,47786,72,0.31,0,0
C00448,8,54635,21362,33273,74,0.43,0,0
C00448,9,49834,24240,25594,70,0.46,0,0
C00448,10,54331,26021,28310,76,0.37,0,0
C00448,11,65212,28156,37056,75,0.34,0,0
C00448,12,59637,27417,32220,68,0.38,0,0
C00449,1,63380,35026,28354,94,0.21,0,0
C00449,2,61495,31636,29859,91,0.36,0,0
C00449,3,66160,42414,23746,89,0.43,0,0
C00449,4,65586,31150,34436,88,0.3,0,0
C00449,5,60813,40815,19998,97,0.38,0,0
C00449,6,61339,30814,30525,97,0.33,0,0
C00449,7,60360,35015,25345,91,0.47,0,0
C00449,8,61628,34032,27596,95,0.29,0,0
C00449,9,64957,43823,21134,91,0.47,0,0
C00449,10,65014,32071,32943,89,0.23,0,0
C00449,11,60378,36748,23630,90,0.29,0,0
C00449,12,62660,35845,26815,98,0.26,0,0
C00450,1,140434,60011,80423,91,0.42,0,0
C00450,2,144742,108256,36486,79,0.34,1,0
C00450,3,147576,76062,71514,94,0.5,0,0
C00450,4,147600,75326,72274,99,0.42,0,0
C00450,5,137518,71841,65677,93,0.39,0,0
C00450,6,146008,69188,76820,89,0.31,0,0
C00450,7,139632,71809,67823,94,0.34,0,0
C00450,8,139922,54751,85171,95,0.41,0,0
C00450,9,148184,73947,74237,98,0.43,0,0
C00450,10,147100,57186,89914,98,0.46,0,0
C00450,11,148824,73036,75788,96,0.42,0,0
C00450,12,137367,74802,62565,94,0.32,0,0
C00451,1,102277,46952,55325,71,0.47,0,0
C00451,2,92951,54221,38730,70,0.25,0,0
C00451,3,89688,47569,42119,65,0.33,0,0
C00451,4,79670,53587,26083,64,0.44,0,0
C00451,5,141752,53667,88085,72,0.38,0,0
C00451,6,126645,59129,67516,65,0.49,0,0
C00451,7,85702,54420,31282,70,0.34,0,0
C00451,8,85112,49933,35179,67,0.42,0,0
C00451,9,93315,45947,47368,69,0.48,0,0
C00451,10,91739,107413,-15674,45,0.2,1,1
C00451,11,117696,65264,52432,66,0.31,0,0
C00451,12,89697,55209,34488,74,0.2,0,0
C00452,1,15504,11462,4042,68,0.52,0,0
C00452,2,22588,9594,12994,59,0.49,0,0
C00452,3,10957,11844,-887,66,0.74,0,1
C00452,4,20444,12019,8425,67,0.82,0,0
C00452,5,9748,11925,-2177,62,0.41,0,1
C00452,6,18432,11118,7314,67,0.57,0,0
C00452,7,18605,9812,8793,60,0.74,0,0
C00452,8,15677,11625,4052,64,0.46,0,0
C00452,9,19658,11178,8480,68,0.71,0,0
C00452,10,18322,13180,5142,65,0.54,0,0
C00452,11,20698,11950,8748,68,0.61,0,0
C00452,12,17047,22105,-5058,34,0.43,1,1
C00453,1,144709,100226,44483,81,0.21,0,0
C00453,2,140839,109579,31260,76,0.14,0,0
C00453,3,146065,96246,49819,78,0.09,0,0
C00453,4,138789,109613,29176,82,0.19,0,0
C00453,5,145944,108821,37123,83,0.09,0,0
C00453,6,150318,104352,45966,84,0.18,0,0
C00453,7,136884,114456,22428,79,0.08,0,0
C00453,8,140833,97618,43215,83,0.08,0,0
C00453,9,148905,115455,33450,74,0.11,0,0
C00453,10,144585,98574,46011,84,0.12,0,0
C00453,11,146252,110281,35971,76,0.13,0,0
C00453,12,143701,107811,35890,83,0.11,0,0
C00454,1,136131,104108,32023,91,0.43,0,0
C00454,2,141922,82221,59701,91,0.21,0,0
C00454,3,136804,108348,28456,87,0.41,0,0
C00454,4,143424,110788,32636,89,0.38,0,0
C00454,5,135286,106997,28289,88,0.32,0,0
C00454,6,137579,81010,56569,90,0.49,0,0
C00454,7,139127,117969,21158,92,0.46,0,0
C00454,8,140613,114341,26272,85,0.44,0,0
C00454,9,139127,96704,42423,91,0.45,0,0
C00454,10,138390,119221,19169,84,0.26,0,0
C00454,11,136674,87278,49396,84,0.42,0,0
C00454,12,139624,110200,29424,91,0.21,0,0
C00455,1,121429,64706,56723,76,0.35,0,0
C00455,2,123660,66344,57316,80,0.36,0,0
C00455,3,123425,78682,44743,77,0.35,0,0
C00455,4,123232,86788,36444,76,0.36,0,0
C00455,5,115437,64188,51249,80,0.3,0,0
C00455,6,122030,64112,57918,84,0.24,0,0
C00455,7,121392,133204,-11812,61,0.42,1,1
C00455,8,122610,75553,47057,84,0.34,0,0
C00455,9,115194,75612,39582,80,0.37,0,0
C00455,10,121725,92442,29283,86,0.5,0,0
C00455,11,113290,63454,49836,85,0.4,0,0
C00455,12,121385,68027,53358,80,0.47,0,0
C00456,1,97302,75419,21883,80,0.37,0,0
C00456,2,74975,71801,3174,74,0.24,0,0
C00456,3,105725,76673,29052,80,0.33,0,0
C00456,4,77339,64629,12710,75,0.47,0,0
C00456,5,95409,54365,41044,78,0.47,0,0
C00456,6,106682,75569,31113,82,0.48,0,0
C00456,7,74077,74889,-812,78,0.25,0,1
C00456,8,124562,133008,-8446,55,0.37,1,1
C00456,9,114326,156408,-42082,60,0.28,1,1
C00456,10,82429,73783,8646,76,0.22,0,0
C00456,11,95065,68418,26647,73,0.23,0,0
C00456,12,109263,59199,50064,83,0.39,0,0
C00457,1,70560,32262,38298,82,0.48,0,0
C00457,2,66704,38322,28382,76,0.4,0,0
C00457,3,67887,32931,34956,78,0.47,0,0
C00457,4,72067,34072,37995,81,0.46,0,0
C00457,5,70873,32721,38152,81,0.43,0,0
C00457,6,67691,33728,33963,81,0.21,0,0
C00457,7,68364,36880,31484,76,0.4,0,0
C00457,8,71571,35240,36331,79,0.47,0,0
C00457,9,70255,28524,41731,77,0.46,0,0
C00457,10,72107,39038,33069,82,0.46,0,0
C00457,11,71739,35623,36116,84,0.27,0,0
